O*NET-SOC Code,Title,Thinking Creatively Combined,Originality Combined,Fluency of Ideas Combined,Technology Design Combined,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined"
47-5051.00,"Rock Splitters, Quarry",1.5807142857142855,1.268571428571429,1.1885714285714286,1.0,1.2316857142857145
47-5071.00,"Roustabouts, Oil and Gas",2.277342857142857,1.302857142857143,1.268571428571429,1.0357142857142856,1.6514285714285717
47-5081.00,Helpers--Extraction Workers,2.2566571428571427,1.4435714285714285,1.4821428571428572,1.1071428571428572,2.147
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",2.722785714285714,1.845,1.9657142857142855,1.157142857142857,2.1351571428571425
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",2.113771428571429,1.7200000000000002,1.7385714285714284,1.268571428571429,1.361042857142857
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",2.9228428571428573,1.5677714285714286,1.7734857142857143,1.1408,2.641714285714286
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",2.294014285714286,1.7200000000000002,1.8571428571428568,1.1734857142857142,1.5096142857142858
49-2091.00,Avionics Technicians,2.2155,1.7385714285714284,1.8057142857142856,1.1408,2.3025714285714285
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",2.351,1.7200000000000002,1.7734857142857143,1.1339285714285714,2.2012
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",2.4522142857142857,1.4435714285714285,1.4691999999999998,1.197142857142857,2.0102857142857147
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2.3761428571428573,1.8571428571428568,1.8571428571428568,1.3808,2.338085714285714
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2.1397285714285714,1.75,1.6665142857142858,1.1257142857142857,2.201557142857143
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",2.9091571428571426,1.7734857142857143,1.8571428571428568,1.2208,2.250357142857143
49-2097.00,Audiovisual Equipment Installers and Repairers,2.5238,1.7200000000000002,1.6875,1.1071428571428572,1.6929999999999998
49-2098.00,Security and Fire Alarm Systems Installers,1.9395142857142853,1.6364285714285711,1.6063428571428573,1.1106285714285715,1.7643999999999995
49-3011.00,Aircraft Mechanics and Service Technicians,2.386,1.7734857142857143,1.8057142857142856,1.1734857142857142,2.0417428571428573
49-3021.00,Automotive Body and Related Repairers,2.6475428571428576,1.6391999999999998,1.7385714285714284,1.1257142857142857,1.56
49-3022.00,Automotive Glass Installers and Repairers,2.0962,1.2857142857142856,1.3008,1.0549142857142857,1.0703142857142858
49-3023.00,Automotive Service Technicians and Mechanics,2.0143,1.6364285714285711,1.7385714285714284,1.1071428571428572,1.5949714285714287
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,1.9767142857142856,1.6364285714285711,1.7200000000000002,1.1106285714285715,1.8040285714285715
49-3041.00,Farm Equipment Mechanics and Service Technicians,2.257257142857142,1.3392000000000002,1.7385714285714284,1.1408,2.0504285714285717
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",2.5309714285714286,1.7200000000000002,1.7200000000000002,1.2036571428571428,2.437414285714285
49-3043.00,Rail Car Repairers,1.971142857142857,1.5300000000000002,1.5693714285714286,1.1257142857142857,1.6129142857142855
49-3051.00,Motorboat Mechanics and Service Technicians,1.8216,1.394285714285714,1.394285714285714,1.1106285714285715,1.466157142857143
49-3052.00,Motorcycle Mechanics,2.6769142857142856,1.8571428571428568,1.9085714285714288,1.1257142857142857,2.2715714285714284
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,1.7885428571428572,1.4906285714285716,1.625,1.0803571428571428,1.5059999999999998
49-3091.00,Bicycle Repairers,1.7450714285714286,1.625,1.6875,1.1885714285714286,1.1584
49-3092.00,Recreational Vehicle Service Technicians,1.9534857142857145,1.6063428571428573,1.6063428571428573,1.0664285714285715,1.5333142857142856
49-3093.00,Tire Repairers and Changers,1.8161714285714283,1.32,1.3571428571428572,1.0271428571428571,1.3485714285714283
49-9011.00,Mechanical Door Repairers,1.957,1.4906285714285716,1.5693714285714286,1.2142857142857144,1.6634285714285713
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",2.189757142857143,1.7385714285714284,1.7385714285714284,1.1106285714285715,2.1089285714285717
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.1386285714285718,1.655,1.7200000000000002,1.1339285714285714,1.8076571428571429
49-9031.00,Home Appliance Repairers,1.6726,1.5693714285714286,1.7857142857142856,1.1257142857142857,1.414285714285714
49-9041.00,Industrial Machinery Mechanics,2.5167571428571427,1.6665142857142858,1.7385714285714284,1.268571428571429,1.9393
49-9043.00,"Maintenance Workers, Machinery",2.3662,1.3571428571428572,1.5,1.1106285714285715,1.9936
49-9044.00,Millwrights,2.394357142857143,1.5785714285714287,1.6364285714285711,1.1734857142857142,2.9885714285714284
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",1.6775,1.335714285714286,1.335714285714286,1.0664285714285715,1.5904857142857145
49-9051.00,Electrical Power-Line Installers and Repairers,1.7774,1.5892857142857142,1.7200000000000002,1.1408,1.344642857142857
49-9052.00,Telecommunications Line Installers and Repairers,2.246314285714286,1.51,1.51,1.1106285714285715,1.467742857142857
49-9061.00,Camera and Photographic Equipment Repairers,2.4406428571428576,1.655,1.4691999999999998,1.36,1.504
49-9062.00,Medical Equipment Repairers,1.7196285714285715,1.6171428571428572,1.7200000000000002,1.32,1.6829714285714288
49-9063.00,Musical Instrument Repairers and Tuners,2.755,1.6364285714285711,1.7200000000000002,1.1408,1.4205142857142856
49-9064.00,Watch and Clock Repairers,2.149171428571429,1.6063428571428573,1.5625,1.1408,2.265314285714286
49-9071.00,"Maintenance and Repair Workers, General",2.9631000000000003,1.4691999999999998,1.4691999999999998,1.3008,2.108928571428572
49-9081.00,Wind Turbine Service Technicians,2.1385,1.7200000000000002,1.78,1.1607142857142858,1.8496
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",1.3639428571428571,1.2857142857142856,1.3392000000000002,1.0,1.3948714285714283
49-9092.00,Commercial Divers,2.216,1.8571428571428568,1.8571428571428568,1.0942857142857143,1.5454857142857144
49-9094.00,Locksmiths and Safe Repairers,2.8437714285714284,1.3785714285714286,1.5785714285714287,1.0942857142857143,1.950857142857143
49-9095.00,Manufactured Building and Mobile Home Installers,2.982571428571428,1.876342857142857,1.9257142857142855,1.2142857142857144,2.1319142857142857
49-9096.00,Riggers,1.988342857142857,1.4435714285714285,1.4179428571428572,1.0442857142857145,2.06
49-9097.00,Signal and Track Switch Repairers,1.4552571428571428,1.2857142857142856,1.34,1.0442857142857145,1.6194
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",1.914642857142857,1.2857142857142856,1.2857142857142856,1.0549142857142857,1.5490000000000002
49-9099.01,Geothermal Technicians,2.1627857142857145,1.7200000000000002,1.75,1.1885714285714286,2.0258
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.4314714285714283,2.096342857142857,1.9842857142857144,1.1785714285714286,1.7444285714285714
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.670857142857143,1.4928571428571429,1.7734857142857143,1.268571428571429,2.262057142857143
51-2021.00,"Coil Winders, Tapers, and Finishers",1.5539857142857143,1.0942857142857143,1.2857142857142856,1.0803571428571428,1.2746285714285714
51-2022.00,Electrical and Electronic Equipment Assemblers,1.583257142857143,1.3392000000000002,1.5508,1.0803571428571428,1.8786571428571428
51-2023.00,Electromechanical Equipment Assemblers,1.6002999999999998,1.2857142857142856,1.3392000000000002,1.1257142857142857,1.6106285714285715
51-2031.00,Engine and Other Machine Assemblers,1.9418285714285712,1.3571428571428572,1.3571428571428572,1.1257142857142857,1.396
51-2041.00,Structural Metal Fabricators and Fitters,2.0208000000000004,1.16,1.1792,1.0549142857142857,2.2342
51-2051.00,Fiberglass Laminators and Fabricators,1.9984857142857144,1.4628571428571429,1.655,1.1106285714285715,1.3169142857142857
51-2061.00,Timing Device Assemblers and Adjusters,2.081,1.4017857142857142,1.4691999999999998,1.077942857142857,1.4077857142857142
51-2092.00,Team Assemblers,1.4994,1.3785714285714286,1.4179428571428572,1.0357142857142856,1.5592
51-3011.00,Bakers,1.6308571428571428,1.655,1.6875,1.0942857142857143,1.0475714285714286
51-3021.00,Butchers and Meat Cutters,1.7668,1.32,1.4017857142857142,1.0271428571428571,1.2349285714285714
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",1.6901714285714289,1.302857142857143,1.302857142857143,1.0089285714285714,1.2442571428571427
51-3023.00,Slaughterers and Meat Packers,1.3089285714285714,1.1106285714285715,1.1106285714285715,1.0,1.0135
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",1.7484571428571427,1.3392000000000002,1.3392000000000002,1.0357142857142856,1.3592285714285717
51-3092.00,Food Batchmakers,1.7891714285714286,1.2857142857142856,1.3785714285714286,1.0357142857142856,1.1596
51-3093.00,Food Cooking Machine Operators and Tenders,1.4575142857142858,1.2142857142857144,1.2857142857142856,1.0206285714285714,1.1282714285714286
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",1.9364285714285716,1.3571428571428572,1.2857142857142856,1.1106285714285715,1.3387428571428572
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",2.098271428571429,1.3785714285714286,1.3785714285714286,1.1106285714285715,1.4202
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",1.96,1.3785714285714286,1.4017857142857142,1.0942857142857143,2.0032
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",1.7334285714285715,1.2857142857142856,1.2857142857142856,1.0803571428571428,1.1584
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.419,1.32,1.4906285714285716,1.1257142857142857,2.108414285714286
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1.421142857142857,1.25,1.4017857142857142,1.0664285714285715,1.4638428571428572
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.5074571428571426,1.2857142857142856,1.32,1.0803571428571428,2.817485714285714
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",2.059428571428572,1.3571428571428572,1.4906285714285716,1.0664285714285715,1.8905571428571428
51-4041.00,Machinists,2.099614285714286,1.6665142857142858,1.6665142857142858,1.2363428571428572,2.154857142857143
51-4051.00,Metal-Refining Furnace Operators and Tenders,1.952,1.32,1.2857142857142856,1.0089285714285714,1.272571428571429
51-4052.00,"Pourers and Casters, Metal",1.430857142857143,1.268571428571429,1.268571428571429,1.0206285714285714,1.0985714285714283
51-4061.00,"Model Makers, Metal and Plastic",2.716,1.6665142857142858,1.625,1.268571428571429,2.075142857142857
51-4062.00,"Patternmakers, Metal and Plastic",2.4203428571428574,1.5785714285714287,1.7036571428571428,1.25,2.4816571428571423
51-4071.00,Foundry Mold and Coremakers,1.460714285714286,1.197142857142857,1.2142857142857144,1.0206285714285714,1.1163142857142858
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",1.4908857142857144,1.36,1.36,1.0271428571428571,1.1918857142857142
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.8174,1.4906285714285716,1.6391999999999998,1.157142857142857,1.4997
51-4111.00,Tool and Die Makers,2.891514285714286,1.655,1.7385714285714284,1.7200000000000002,2.588857142857143
51-4121.00,"Welders, Cutters, Solderers, and Brazers",1.5704285714285713,1.3392000000000002,1.4179428571428572,1.0535714285714286,1.2945428571428572
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",2.5503,1.3008,1.32,1.0549142857142857,1.782857142857143
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",1.4690285714285714,1.268571428571429,1.268571428571429,1.0,1.242
51-4192.00,"Layout Workers, Metal and Plastic",2.486542857142857,1.4821428571428572,1.6875,1.0549142857142857,2.5664285714285717
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",2.153928571428571,1.4017857142857142,1.4435714285714285,1.0271428571428571,1.0433714285714286
51-4194.00,"Tool Grinders, Filers, and Sharpeners",1.7718142857142856,1.4179428571428572,1.4435714285714285,1.1408,1.3992857142857142
51-5111.00,Prepress Technicians and Workers,2.8731428571428577,1.6942857142857144,1.6665142857142858,1.1071428571428572,1.4643571428571427
51-5112.00,Printing Press Operators,2.5686,1.4691999999999998,1.6063428571428573,1.0535714285714286,1.7738285714285715
51-5113.00,Print Binding and Finishing Workers,2.0015714285714283,1.4691999999999998,1.5357142857142858,1.0885714285714283,1.2369285714285714
51-6011.00,Laundry and Dry-Cleaning Workers,1.2185857142857142,1.2857142857142856,1.32,1.0,1.252857142857143
51-6021.00,"Pressers, Textile, Garment, and Related Materials",1.6189428571428572,1.157142857142857,1.197142857142857,1.0357142857142856,1.263285714285714
51-6031.00,Sewing Machine Operators,1.4209714285714288,1.1339285714285714,1.1734857142857142,1.0,1.4536428571428572
51-6041.00,Shoe and Leather Workers and Repairers,1.897,1.2678571428571428,1.2678571428571428,1.0206285714285714,1.4814142857142858
51-6042.00,Shoe Machine Operators and Tenders,1.6757142857142855,1.3008,1.3571428571428572,1.0206285714285714,1.654
51-6051.00,"Sewers, Hand",1.957642857142857,1.4435714285714285,1.4542857142857144,1.0206285714285714,1.079
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",2.431642857142857,1.8571428571428568,1.8057142857142856,1.1257142857142857,1.1357714285714289
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,1.6494428571428572,1.394285714285714,1.4285714285714286,1.0549142857142857,1.1792
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",1.5610142857142857,1.2857142857142856,1.2857142857142856,1.0803571428571428,1.3759428571428571
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",1.779,1.24,1.2142857142857144,1.0089285714285714,1.2291142857142856
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",1.3854285714285712,1.2857142857142856,1.2857142857142856,1.0271428571428571,1.3259142857142858
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",1.8695,1.3785714285714286,1.4179428571428572,1.0442857142857145,1.1777285714285717
51-6092.00,Fabric and Apparel Patternmakers,2.8437714285714284,2.524285714285714,2.1635714285714283,1.24,1.8652
51-6093.00,Upholsterers,2.5964285714285715,1.8571428571428568,1.7734857142857143,1.1734857142857142,1.5016000000000005
51-7011.00,Cabinetmakers and Bench Carpenters,2.2474285714285718,1.7385714285714284,1.7385714285714284,1.1885714285714286,1.7526857142857142
51-7021.00,Furniture Finishers,2.278514285714286,1.7734857142857143,1.6171428571428572,1.0535714285714286,1.2092428571428573
51-7031.00,"Model Makers, Wood",2.6837142857142857,1.9085714285714288,1.8057142857142856,1.0942857142857143,2.1071285714285715
51-7032.00,"Patternmakers, Wood",3.447742857142857,1.6714285714285717,1.604285714285714,1.1885714285714286,3.555457142857142
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",1.4872,1.22,1.22,1.0206285714285714,1.2016
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",1.5821142857142856,1.2857142857142856,1.2857142857142856,1.1734857142857142,1.1899857142857142
51-8011.00,Nuclear Power Reactor Operators,1.6410285714285715,1.8571428571428568,1.8571428571428568,1.0271428571428571,1.2898714285714283
51-8012.00,Power Distributors and Dispatchers,2.0667142857142857,1.6364285714285711,1.8057142857142856,1.0549142857142857,1.2275857142857145
51-8013.00,Power Plant Operators,2.4457142857142857,1.5892857142857142,1.6364285714285711,1.0803571428571428,1.4201714285714286
51-8013.03,Biomass Plant Technicians,1.826842857142857,1.5300000000000002,1.5,1.1106285714285715,1.588
51-8013.04,Hydroelectric Plant Technicians,2.6190857142857142,1.6171428571428572,1.7200000000000002,1.1734857142857142,1.9628
51-8021.00,Stationary Engineers and Boiler Operators,2.600542857142857,1.4435714285714285,1.5785714285714287,1.0357142857142856,1.8182714285714283
51-8031.00,Water and Wastewater Treatment Plant and System Operators,1.9380571428571427,1.34,1.6665142857142858,1.0357142857142856,1.6966285714285714
51-8091.00,Chemical Plant and System Operators,1.1220142857142856,1.3392000000000002,1.4179428571428572,1.0,1.0546857142857142
51-8092.00,Gas Plant Operators,2.0828571428571427,1.4910714285714284,1.6714285714285717,1.1106285714285715,1.864
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.3796285714285714,1.4691999999999998,1.4928571428571429,1.0357142857142856,1.197142857142857
51-8099.01,Biofuels Processing Technicians,1.6953142857142858,1.5892857142857142,1.7200000000000002,1.0535714285714286,1.321
51-9011.00,Chemical Equipment Operators and Tenders,1.645085714285714,1.4017857142857142,1.5357142857142858,1.0803571428571428,1.2416
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.7524428571428572,1.3392000000000002,1.4017857142857142,1.1106285714285715,1.0671142857142857
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.3286,1.22,1.22,1.0089285714285714,1.1062857142857143
51-9022.00,"Grinding and Polishing Workers, Hand",4.588285714285714,1.5,1.5300000000000002,1.1257142857142857,2.395142857142857
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.6616285714285717,1.2857142857142856,1.394285714285714,1.0206285714285714,1.3675428571428572
51-9031.00,"Cutters and Trimmers, Hand",1.4411285714285715,1.25,1.2857142857142856,1.0,1.2366857142857142
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.5667428571428572,1.2857142857142856,1.5207142857142857,1.0803571428571428,1.2938
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.7891714285714286,1.32,1.32,1.0942857142857143,1.3128
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.676885714285714,1.16,1.24,1.0206285714285714,1.0895714285714286
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",1.886914285714285,1.3571428571428572,1.4435714285714285,1.0664285714285715,1.4853571428571428
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.4432571428571426,1.9842857142857144,1.7734857142857143,1.1339285714285714,1.7059857142857142
51-9071.06,Gem and Diamond Workers,2.4745714285714286,1.5892857142857142,1.5357142857142858,1.197142857142857,1.2085142857142857
51-9081.00,Dental Laboratory Technicians,3.376171428571429,1.6364285714285711,1.7385714285714284,1.22,1.8048571428571427
51-9082.00,Medical Appliance Technicians,2.533257142857143,1.8571428571428568,1.8057142857142856,1.4691999999999998,1.498457142857143
51-9083.00,Ophthalmic Laboratory Technicians,1.431542857142857,1.3008,1.32,1.1071428571428572,1.1451428571428572
51-9111.00,Packaging and Filling Machine Operators and Tenders,2.1797714285714287,1.36,1.3785714285714286,1.0206285714285714,1.2852571428571429
51-9123.00,"Painting, Coating, and Decorating Workers",1.5746,1.3571428571428572,1.3008,1.0357142857142856,1.0270285714285714
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",1.569957142857143,1.2857142857142856,1.3392000000000002,1.0271428571428571,1.622
51-9141.00,Semiconductor Processing Technicians,1.873,1.4199142857142857,1.4199142857142857,1.1071428571428572,1.3067428571428572
51-9151.00,Photographic Process Workers and Processing Machine Operators,2.2839,1.6875,1.5614285714285714,1.2142857142857144,1.1188857142857145
51-9161.00,Computer Numerically Controlled Tool Operators,1.8606,1.7200000000000002,1.8057142857142856,1.147857142857143,1.9064285714285716
51-9162.00,Computer Numerically Controlled Tool Programmers,2.538742857142857,1.75,1.8057142857142856,1.3392000000000002,2.564514285714285
51-9191.00,Adhesive Bonding Machine Operators and Tenders,1.3771428571428572,1.25,1.22,1.0089285714285714,1.0525
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",1.3997714285714289,1.1885714285714286,1.2857142857142856,1.0,1.1365571428571428
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,1.5655857142857144,1.4691999999999998,1.6391999999999998,1.0549142857142857,1.5462285714285713
51-9194.00,Etchers and Engravers,2.368,1.5785714285714287,1.7485714285714289,1.24,1.7285714285714286
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",1.6185142857142858,1.394285714285714,1.4542857142857144,1.077942857142857,1.4554
51-9195.03,"Stone Cutters and Carvers, Manufacturing",2.586,1.6875,1.6063428571428573,1.0803571428571428,2.1004
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",1.6852142857142858,1.6875,1.7734857142857143,1.0942857142857143,1.2074285714285713
51-9195.05,"Potters, Manufacturing",3.0502857142857143,2.06,1.822857142857143,1.0664285714285715,1.0729428571428572
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",1.8824285714285716,1.3785714285714286,1.3785714285714286,1.1106285714285715,1.3645
51-9197.00,Tire Builders,1.7839428571428573,1.2857142857142856,1.3008,1.0549142857142857,1.1632
51-9198.00,Helpers--Production Workers,1.4199000000000002,1.2036571428571428,1.2036571428571428,1.0089285714285714,1.4813714285714286
53-1041.00,Aircraft Cargo Handling Supervisors,2.0535,1.8057142857142856,1.8571428571428568,1.0803571428571428,1.1816714285714287
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",2.140857142857143,1.6942857142857144,1.8057142857142856,1.0442857142857145,1.4254857142857142
53-1042.01,Recycling Coordinators,2.508457142857143,1.5785714285714287,1.7734857142857143,1.0942857142857143,1.2085142857142857
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,2.316,1.8914285714285717,1.8571428571428568,1.0206285714285714,1.154
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",1.6981714285714289,1.8057142857142856,1.8914285714285717,1.0549142857142857,1.0371428571428571
53-2012.00,Commercial Pilots,3.275714285714286,1.8571428571428568,1.8914285714285717,1.0357142857142856,1.6997142857142855
53-2021.00,Air Traffic Controllers,3.1065714285714283,2.19,2.275,1.0803571428571428,1.0698285714285714
53-2022.00,Airfield Operations Specialists,1.9787857142857144,1.8057142857142856,1.8057142857142856,1.0942857142857143,1.1967142857142856
53-2031.00,Flight Attendants,1.757285714285714,1.5693714285714286,1.595,1.0803571428571428,1.0089571428571429
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2.1568,1.3808,1.6875,1.0271428571428571,1.306042857142857
53-3031.00,Driver/Sales Workers,1.609085714285714,1.394285714285714,1.44,1.0206285714285714,1.0066285714285714
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,1.5576857142857143,1.22,1.2857142857142856,1.0206285714285714,1.092342857142857
53-3033.00,Light Truck Drivers,1.5086285714285714,1.3008,1.394285714285714,1.0089285714285714,1.7134
53-3051.00,"Bus Drivers, School",1.6726,1.4017857142857142,1.4017857142857142,1.0089285714285714,1.3094285714285714
53-3052.00,"Bus Drivers, Transit and Intercity",1.5639142857142856,1.25,1.2036571428571428,1.0803571428571428,1.0692857142857144
53-3053.00,Shuttle Drivers and Chauffeurs,1.6535714285714287,1.5357142857142858,1.51,1.0442857142857145,1.3165142857142855
53-4011.00,Locomotive Engineers,1.7435999999999998,1.2857142857142856,1.32,1.0089285714285714,1.1785142857142856
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",2.131342857142857,1.2857142857142856,1.4906285714285716,1.0089285714285714,1.3045857142857142
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",1.5691000000000002,1.5357142857142858,1.4691999999999998,1.0020571428571428,1.0742857142857145
53-4031.00,Railroad Conductors and Yardmasters,1.3231428571428572,1.6364285714285711,1.6364285714285711,1.0206285714285714,1.1889142857142858
53-4041.00,Subway and Streetcar Operators,1.2873714285714286,1.268571428571429,1.268571428571429,1.0,1.1427142857142858
53-5011.00,Sailors and Marine Oilers,2.326714285714286,1.4435714285714285,1.4435714285714285,1.1734857142857142,1.2352857142857143
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",2.2246428571428574,1.655,1.6875,1.2592,1.3927
53-5022.00,Motorboat Operators,1.5232,1.5785714285714287,1.5207142857142857,1.1257142857142857,1.4224
53-5031.00,Ship Engineers,2.1385428571428573,1.8571428571428568,1.8571428571428568,1.0442857142857145,1.9228571428571428
53-6011.00,Bridge and Lock Tenders,1.18,1.3785714285714286,1.302857142857143,1.0020571428571428,1.1117142857142857
53-6021.00,Parking Attendants,1.266657142857143,1.25,1.25,1.0,1.0198
53-6031.00,Automotive and Watercraft Service Attendants,1.9106,1.3008,1.335714285714286,1.0549142857142857,1.3413142857142857
53-6041.00,Traffic Technicians,1.9946857142857144,1.8571428571428568,1.8914285714285717,1.2208,1.5682285714285713
53-6051.00,Transportation Inspectors,1.9304285714285716,1.6364285714285711,1.8057142857142856,1.0803571428571428,1.221228571428571
53-6051.01,Aviation Inspectors,3.0178857142857143,1.7734857142857143,1.822857142857143,1.0664285714285715,1.4884428571428572
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.3332285714285712,1.2857142857142856,1.302857142857143,1.077942857142857,1.3648857142857145
53-6061.00,Passenger Attendants,1.2907857142857142,1.3785714285714286,1.302857142857143,1.0206285714285714,1.035942857142857
53-7011.00,Conveyor Operators and Tenders,1.9193,1.3392000000000002,1.4821428571428572,1.1257142857142857,1.4406857142857143
53-7021.00,Crane and Tower Operators,1.9733714285714283,1.4179428571428572,1.4179428571428572,1.0206285714285714,1.5247857142857142
53-7031.00,Dredge Operators,1.4395714285714285,1.25,1.394285714285714,1.0942857142857143,1.0936
53-7041.00,Hoist and Winch Operators,1.5874857142857142,1.4564285714285714,1.4959857142857145,1.0,1.5513
53-7051.00,Industrial Truck and Tractor Operators,1.7972285714285716,1.2036571428571428,1.32,1.0549142857142857,1.4805428571428572
53-7061.00,Cleaners of Vehicles and Equipment,1.8262,1.0664285714285715,1.1408,1.0089285714285714,1.4059
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.4284571428571429,1.2857142857142856,1.2857142857142856,1.0089285714285714,1.0254571428571428
53-7062.04,Recycling and Reclamation Workers,1.529828571428571,1.268571428571429,1.3392000000000002,1.0535714285714286,1.1738
53-7063.00,Machine Feeders and Offbearers,1.239842857142857,1.25,1.268571428571429,1.0,1.0737142857142858
53-7064.00,"Packers and Packagers, Hand",1.6574,1.0549142857142857,1.1106285714285715,1.0020571428571428,1.6321428571428571
53-7065.00,Stockers and Order Fillers,1.5645714285714285,1.3785714285714286,1.4821428571428572,1.077942857142857,1.0611
53-7071.00,Gas Compressor and Gas Pumping Station Operators,2.066057142857143,1.4542857142857144,1.5625,1.1408,1.4021714285714284
53-7072.00,"Pump Operators, Except Wellhead Pumpers",2.3737000000000004,1.32,1.4179428571428572,1.1106285714285715,1.939857142857143
53-7073.00,Wellhead Pumpers,2.176685714285714,1.28,1.3008,1.0357142857142856,1.4127142857142858
53-7081.00,Refuse and Recyclable Material Collectors,1.0798,1.0714285714285714,1.147857142857143,1.0,1.0437142857142858
53-7121.00,"Tank Car, Truck, and Ship Loaders",2.3036571428571437,1.4179428571428572,1.4906285714285716,1.0803571428571428,1.304857142857143
