Player,Hall of Fame,Prediction,Prediction Correct,Prediction Confidence
Max Butcher,0,0,1,1.2850422115295856e-11
Denny Lemaster,0,0,1,1.183660856440838e-06
Jersey Bakley,0,0,1,1.3863118118739859e-11
Storm Davis,0,0,1,1.1972313984642824e-07
Bob Shaw,0,0,1,3.2835589536261978e-06
Dave Burba,0,0,1,1.6931146762377836e-10
Ed Willett,0,0,1,3.156704053708381e-08
Joe Blanton,0,0,1,5.801883279366038e-11
Tony Cloninger,0,0,1,1.9615755775248545e-07
Larry Jansen,0,0,1,6.179179763421416e-06
Jeremy Guthrie,0,0,1,3.419866612119904e-10
Mark Gardner,0,0,1,2.0183876271728796e-12
