4MA Error,4MA Squared Error,4MA Absolute Error
-1376.25,1894085,1376.25
-989.5,979851,989.5
-11671.75,136258357,11671.75
-6651.5,44247486,6651.5
-9123.75,83243094,9123.75
-5100.75,26019286,5100.75
-7935.5,62974124,7935.5
-7326.75,53684582,7326.75
-3666.5,13446052,3666.5
-1608.75,2588450,1608.75
-5684.0,32308256,5684.0
-2463.25,6072962,2463.25
-2920.0,8529142,2920.0
-278.25,78580,278.25
-946.25,896369,946.25
-5809.5,33752948,5809.5
-4552.5,20743084,4552.5
-1007.0,1021730,1007.0
-3554.5,12634642,3554.5
-4580.25,20981213,4580.25
-6249.25,39054765,6249.25
-5552.75,30833627,5552.75
-26.75,7553,82.25
1254.75,1575177,1254.75
-7169.25,51402148,7169.25
-3542.25,12551486,3542.25
-19186.25,368150126,19186.25
-16079.0,258563332,16079.0
-4156.75,17291296,4156.75
2187.25,4789761,2187.25
-5755.5,33126156,5755.5
-5254.75,27663851,5254.75
-5304.5,28139516,5304.5
-4410.25,19452180,4410.25
-2740.0,7511188,2740.0
-1237.25,1531165,1237.25
-1908.5,3644283,1908.5
-6841.5,46806401,6841.5
-5192.75,26966102,5192.75
-3805.0,14481954,3805.0
-5247.75,27540397,5247.75
-5292.0,28020364,5292.0
-3608.5,13021612,3608.5
1800.5,3241844,1800.5
-46.75,2677,46.75
300.5,92080,300.5
154.75,24282,154.75
-604.75,374064,604.75
1660.0,2756112,1660.0
713.0,508710,713.0
560.0,314112,560.0
1260.0,1587636,1260.0
-2487.0,6185542,2487.0
41.75,4125,48.75
-72.25,7178,72.25
-957.5,916928,957.5
1666.25,2776438,1666.25
-301.0,92883,301.0
583.0,340826,583.0
369.0,136844,369.0
1216.5,1480300,1216.5
-304.75,92899,304.75
-1502.0,2256952,1502.0
985.5,982573,985.5
-10.5,518,20.0
-900.75,812122,900.75
198.5,40456,198.5
882.0,778864,882.0
-1673.0,2800510,1673.0
1030.5,1062052,1030.5
926.25,858711,926.25
533.0,284934,533.0
275.0,75714,275.0
1407.25,1980404,1407.25
983.0,966412,983.0
2859.5,8177787,2859.5
-21.0,1202,27.5
3841.5,14763654,3841.5
319.25,102125,319.25
2296.0,5273769,2296.0
-2056.0,4230330,2056.0
2747.5,7548864,2747.5
-117.0,13792,117.0
1685.75,2842349,1685.75
2249.5,5061102,2249.5
2605.25,6787366,2605.25
-92.25,8956,92.25
-70.75,5045,70.75
-4838.0,23421538,4838.0
-927.25,859807,927.25
-613.75,376829,613.75
94.5,9088,94.5
473.25,225180,473.25
-906.5,821752,906.5
1042.25,1087605,1042.25
-1006.0,1012228,1006.0
-4593.5,21125404,4593.5
84.0,7154,84.0
16.75,341,16.75
-2075.5,4316150,2075.5
6386.0,42466196,6386.0
-3131.25,9807160,3131.25
-1376.25,1894103,1376.25
1582.75,2506415,1582.75
626.25,393128,626.25
1283.5,1647513,1283.5
714.0,509884,714.0
-566.0,322274,566.0
704.0,496502,704.0
-929.75,867221,929.75
1484.75,2204519,1484.75
2153.5,4638470,2153.5
-996.75,993558,996.75
145.5,53786,180.5
-3344.5,11186246,3344.5
-3422.25,11716467,3422.25
306.5,93975,306.5
-1677.25,2813464,1677.25
1426.0,2033688,1426.0
1580.5,2500532,1580.5
-135.5,22772,135.5
1223.5,1496964,1223.5
2186.25,4779829,2186.25
1606.0,2581508,1606.0
-677.5,459046,677.5
-103.75,14403,103.75
2995.5,8985177,2995.5
-1083.75,1175952,1083.75
1121.75,1259215,1121.75
982.25,965578,982.25
1179.25,1391198,1179.25
251.5,67687,251.5
-1547.75,2396996,1547.75
3170.0,10050832,3170.0
-637.25,406458,637.25
-1264.25,1601867,1264.25
3433.25,11791157,3433.25
674.0,454500,674.0
617.5,387477,617.5
271.25,74662,271.25
1107.5,1227114,1107.5
-1294.0,1676316,1294.0
-1615.5,2612462,1615.5
3145.75,9897072,3145.75
1639.0,2690264,1639.0
1141.0,1305500,1141.0
1408.75,1985186,1408.75
1133.5,1286246,1133.5
789.0,622692,789.0
104.0,10834,104.0
-813.0,664186,813.0
820.0,672484,820.0
-1080.75,1172286,1080.75
1317.25,1735635,1317.25
197.25,39456,197.25
321.0,112596,321.0
-459.25,210926,459.25
-10.0,502,19.5
940.25,884273,940.25
2.75,256,15.75
299.75,93602,299.75
-1657.5,2749612,1657.5
-164.0,26996,164.0
-439.75,193397,439.75
-1212.0,1469704,1212.0
841.5,708341,841.5
-481.0,243471,481.0
-1507.5,2273350,1507.5
-539.25,291407,539.25
2037.0,4153040,2037.0
1354.25,1844285,1354.25
-1080.75,1168321,1080.75
1039.75,1081124,1039.75
-1281.5,1642868,1281.5
248.0,61552,248.0
445.25,199626,445.25
229.0,52572,229.0
1794.75,3221144,1794.75
99.5,13561,99.5
-345.25,119841,345.25
1630.75,2663866,1630.75
642.0,420201,642.0
-422.0,190516,422.0
1554.0,2416520,1554.0
108.5,12158,108.5
257.75,71609,257.75
1265.75,1607686,1265.75
-490.25,240988,490.25
-232.25,60254,232.25
467.25,218965,467.25
561.5,319737,561.5
596.75,356674,596.75
1359.0,1853239,1359.0
1729.25,2991167,1729.25
-1603.25,2577850,1603.25
946.0,896836,946.0
1341.5,1800334,1341.5
934.5,886198,934.5
1400.0,1961892,1400.0
1392.75,1939802,1392.75
1424.0,2027828,1424.0
-263.75,70351,263.75
-222.0,49456,222.0
-518.25,269517,518.25
-1187.0,1409312,1187.0
-2406.5,5791471,2406.5
-932.0,868672,932.0
-116.5,14226,116.5
-466.25,217480,466.25
902.0,816722,902.0
850.25,725330,850.25
2454.5,6024770,2454.5
-852.25,738388,852.25
-1597.75,2552909,1597.75
939.25,882659,939.25
3205.5,10277456,3205.5
-1741.0,3031182,1741.0
-1788.0,3197046,1788.0
-1681.0,2829668,1681.0
-1625.25,2642814,1625.25
-1963.0,3853452,1963.0
-1864.5,3480206,1864.5
-1802.0,3251112,1802.0
-932.0,877744,932.0
1990.0,3960454,1990.0
175.5,31166,175.5
-1117.0,1248733,1117.0
1293.75,1673789,1293.75
-110.25,12174,110.25
1628.75,2652829,1628.75
1299.0,1688416,1299.0
1630.25,2657784,1630.25
3822.75,14613966,3822.75
-199.5,40272,199.5
1599.75,2559445,1599.75
1102.75,1219071,1102.75
-1203.5,1448918,1203.5
923.75,853704,923.75
-356.5,127296,356.5
-672.0,452235,672.0
813.0,661468,813.0
1168.0,1364248,1168.0
723.25,546140,723.25
-467.25,218709,467.25
572.5,328183,572.5
963.25,928391,963.25
25.0,632,25.0
-668.5,447260,668.5
925.75,857084,925.75
46.5,3512,46.5
-127.5,16264,127.5
3918.25,15372010,3918.25
2424.25,5878139,2424.25
-766.75,588604,766.75
369.5,136786,369.5
-516.5,266782,516.5
3365.5,11327624,3365.5
-497.75,248620,497.75
1067.75,1151908,1067.75
1024.25,1049149,1024.25
125.0,15696,125.0
5037.75,25378993,5037.75
-699.25,489314,699.25
-510.0,260342,510.0
-180.75,34663,180.75
-860.75,744903,860.75
-1401.5,2528204,1401.5
389.75,153411,389.75
81.25,7124,81.25
312.75,97991,312.75
365.5,134644,365.5
-1336.75,1787936,1336.75
652.0,433510,652.0
1245.25,1550698,1245.25
799.75,647764,799.75
616.25,380108,616.25
426.5,182530,426.5
1481.25,2208348,1481.25
972.75,947421,972.75
1414.25,2005273,1414.25
-800.5,641598,800.5
1456.0,2128598,1456.0
498.75,251772,498.75
-513.5,263694,513.5
-982.25,964834,982.25
-1099.0,1214370,1099.0
-1112.5,1238696,1112.5
-16.0,405,16.0
1188.75,1413936,1188.75
1966.5,3867384,1966.5
2279.5,5209007,2279.5
1054.25,1113234,1054.25
209.75,45335,209.75
636.75,405557,636.75
-873.75,765183,873.75
3902.0,15225824,3902.0
761.0,580058,761.0
311.25,98127,311.25
-80.0,7050,80.0
886.5,794574,886.5
1272.75,1623783,1272.75
2217.5,4966414,2217.5
2460.75,6055830,2460.75
3077.5,9472446,3077.5
-269.75,72795,269.75
982.5,966238,982.5
79.75,7622,79.75
-16.5,378,16.5
147.0,22744,147.0
-231.5,53829,231.5
-22.25,552,22.25
819.5,751998,819.5
1689.5,2854534,1689.5
-1009.75,1019626,1009.75
-1102.5,1217325,1102.5
-798.0,636902,798.0
1030.25,1067651,1030.25
-1689.25,2853637,1689.25
330.0,109840,330.0
3428.0,11762029,3428.0
1596.5,2550258,1596.5
-547.5,311326,547.5
1607.0,2582584,1607.0
420.5,177232,420.5
1292.5,1671531,1292.5
-1147.0,1325710,1147.0
925.25,856439,925.25
2407.5,5797949,2407.5
5071.75,25722719,5071.75
3019.75,9119113,3019.75
-1197.75,1446914,1197.75
2989.25,8935630,2989.25
7908.0,62536542,7908.0
-616.0,383822,616.0
2981.25,8890692,2981.25
2989.25,8935630,2989.25
815.0,676632,815.0
1713.5,2936739,1713.5
93.0,8794,93.0
133.0,20670,133.0
-1972.25,3901863,1972.25
1620.0,2624526,1620.0
1244.5,1549638,1244.5
1871.5,3503070,1871.5
-1338.75,1794851,1338.75
-315.25,100304,315.25
603.0,363658,603.0
-1485.0,2209850,1485.0
-1276.75,1632678,1276.75
1736.0,3013802,1736.0
1704.75,2907542,1704.75
23.25,1041,23.75
3137.5,9843915,3137.5
1538.0,2366478,1538.0
778.25,606487,778.25
627.75,409395,627.75
1529.25,2338630,1529.25
740.0,555576,740.0
773.75,605495,773.75
582.0,343122,582.0
2965.75,8795819,2965.75
923.5,854210,923.5
325.0,105838,325.0
1206.25,1457287,1206.25
680.25,463767,680.25
-248.5,63565,248.5
95.0,9046,95.0
1053.5,1109987,1053.5
571.25,326567,571.25
3317.25,11006083,3317.25
4247.5,18042696,4247.5
361.5,136316,361.5
-3584.0,12847174,3584.0
1329.5,1767996,1329.5
2773.25,7691724,2773.25
-225.25,126543,274.75
2556.75,6549141,2556.75
1436.25,2064732,1436.25
-1172.75,1375384,1172.75
-80.75,6857,80.75
633.0,410790,633.0
1848.75,3418422,1848.75
-478.25,230673,478.25
1280.0,1644216,1280.0
1227.25,1515343,1227.25
1756.25,3085657,1756.25
3726.5,13895266,3726.5
3314.75,10987709,3314.75
1327.5,1766510,1327.5
3426.5,11755078,3426.5
3952.75,15626562,3952.75
636.0,405656,636.0
-331.5,110025,331.5
1005.75,1012249,1005.75
-256.5,65802,256.5
-256.5,65802,256.5
1763.75,3113015,1763.75
2521.75,6360248,2521.75
2394.75,5736627,2394.75
1029.75,1060434,1029.75
1901.5,3616548,1901.5
-403.75,163679,403.75
3949.25,15596656,3949.25
1225.0,1501826,1225.0
-304.25,92636,304.25
3785.5,14344985,3785.5
541.25,292984,541.25
-1950.75,3805633,1950.75
-149.0,24096,149.0
-3279.0,10756068,3279.0
7.0,260,14.5
670.0,459230,670.0
199.25,39797,199.25
685.5,470740,685.5
787.25,619787,787.25
-644.75,415939,644.75
138.0,20730,138.0
389.75,152453,389.75
765.0,588330,765.0
1264.5,1599754,1264.5
996.75,993534,996.75
232.25,60299,232.25
-1341.75,1800348,1341.75
-563.25,317801,563.25
-145.5,21226,145.5
556.75,310027,556.75
-778.5,607997,778.5
803.0,645124,803.0
93.5,8916,93.5
531.75,283135,531.75
-27.5,1220,27.5
-224.75,50935,224.75
270.0,81484,270.0
484.25,237986,484.25
-1286.75,1655907,1286.75
555.5,308726,555.5
1214.0,1473920,1214.0
-1713.0,2951662,1713.0
-1575.0,2481562,1575.0
229.25,59909,229.25
987.75,976401,987.75
-109.0,12526,109.0
601.0,365657,601.0
-4001.5,16012042,4001.5
-1427.75,2038511,1427.75
-1435.0,2064786,1435.0
61.25,7154,61.75
-2938.75,8639180,2938.75
1132.75,1283992,1132.75
620.25,390229,620.25
1318.0,1746348,1318.0
-542.5,296434,542.5
1127.5,1277265,1127.5
893.75,798799,893.75
1062.0,1127978,1062.0
-87.25,7654,87.25
964.0,930566,964.0
3574.5,12779638,3574.5
952.0,906550,952.0
-586.25,350319,586.25
-2899.75,8408596,2899.75
-529.75,280745,529.75
911.75,833606,911.75
-257.25,67331,257.25
-234.75,55335,234.75
-2632.0,6929456,2632.0
575.75,331605,575.75
-378.75,143455,378.75
-750.0,581960,750.0
547.0,299256,547.0
2224.5,4958242,2224.5
-935.75,877768,935.75
682.25,465482,682.25
399.25,159595,399.25
547.0,300579,547.0
328.75,108564,328.75
-259.75,67593,259.75
-748.25,560089,748.25
-1616.25,2615876,1616.25
-1872.75,3509828,1872.75
-321.5,103524,321.5
2157.0,4657784,2157.0
106.75,12427,106.75
1360.0,1849642,1360.0
-2161.5,4673198,2161.5
1282.0,1643698,1282.0
423.25,251971,423.25
-1213.5,1472794,1213.5
1824.25,3328715,1824.25
2558.75,6549553,2558.75
2847.0,8120948,2847.0
436.75,236461,436.75
3000.25,9002148,3000.25
1540.5,2373305,1540.5
2003.5,4015274,2003.5
551.0,303818,551.0
1499.25,2247935,1499.25
-1613.0,2602084,1613.0
2396.75,5750102,2396.75
-2769.0,7667610,2769.0
120.0,14921,120.0
-467.0,218138,467.0
1610.75,2595291,1610.75
1235.75,1527248,1235.75
-689.75,475993,689.75
-27.0,2662,44.5
-986.25,975305,986.25
-40.25,1666,40.25
13.75,829,25.25
-1530.0,2341101,1530.0
1255.75,1587814,1255.75
815.5,665186,815.5
-3021.25,9128081,3021.25
-1249.25,1572839,1249.25
-611.25,380237,611.25
351.25,123501,351.25
-734.5,540052,734.5
-912.25,834024,912.25
-987.25,979384,987.25
-912.25,834024,912.25
-836.0,699670,836.0
-1094.0,1201802,1094.0
-993.75,987912,993.75
-950.5,905269,950.5
2417.5,5848962,2417.5
-494.0,244782,494.0
-2113.25,4469169,2113.25
469.0,220447,469.0
-292.0,101044,292.0
59.5,3565,59.5
-104.5,11248,104.5
2431.0,5910830,2431.0
-1171.25,1379927,1171.25
-649.75,422311,649.75
835.75,704864,835.75
587.0,351478,587.0
1378.5,1900266,1378.5
1122.0,1258916,1122.0
183.75,33849,183.75
-1154.0,1331720,1154.0
-754.25,568954,754.25
-1974.0,3908922,1974.0
1441.75,2079720,1441.75
1373.75,1891933,1373.75
-2380.25,5665599,2380.25
-2026.25,4105844,2026.25
531.75,285760,531.75
-1004.0,1008672,1004.0
1518.75,2310741,1518.75
-2111.0,4456687,2111.0
1244.0,1547994,1244.0
792.0,627390,792.0
958.75,919354,958.75
-150.75,24903,150.75
101.0,15392,101.0
502.75,265757,502.75
-166.75,27828,166.75
574.25,332627,574.25
4242.0,18033626,4242.0
594.5,355582,594.5
596.5,355880,596.5
485.5,235940,485.5
-1253.0,1574072,1253.0
-1299.25,1688162,1299.25
-2264.25,5127549,2264.25
3597.75,12945676,3597.75
354.75,126081,354.75
-598.25,362000,598.25
623.25,389655,623.25
-1357.25,1842171,1357.25
-219.25,50293,219.25
1626.0,2648612,1626.0
-888.25,789854,888.25
113.0,12772,113.0
4479.5,20069272,4479.5
-10.0,1910,41.5
521.75,276931,521.75
246.25,61718,246.25
484.25,240302,484.25
958.5,919334,958.5
1016.75,1034765,1016.75
-960.0,930972,960.0
171.25,29472,171.25
570.75,325764,570.75
-405.25,167608,405.25
732.75,542289,732.75
-3255.25,10596802,3255.25
2224.25,4947411,2224.25
1689.25,2856593,1689.25
3342.5,11173178,3342.5
633.25,401709,633.25
-1819.25,3309724,1819.25
-288.0,91782,288.0
-16.75,351,16.75
800.0,640808,800.0
2585.75,6686925,2585.75
3088.75,9543328,3088.75
-856.5,734652,856.5
742.75,551687,742.75
-1659.0,2752442,1659.0
2109.0,4451135,2109.0
1253.25,1570645,1253.25
-273.25,75535,273.25
252.5,65024,252.5
479.25,230254,479.25
-45.5,3019,45.5
-73.75,5474,73.75
107.0,11762,107.0
2368.75,5612813,2368.75
1655.75,2741652,1655.75
742.5,551932,742.5
544.5,296559,544.5
-2408.25,5799976,2408.25
449.0,204416,449.0
-687.25,475714,687.25
-2473.0,6115870,2473.0
168.0,28366,168.0
-391.0,153099,391.0
-337.0,113990,337.0
594.5,354188,594.5
323.25,105059,323.25
2320.75,5385993,2320.75
177.25,33859,177.25
-390.75,152883,390.75
-1320.75,1744915,1320.75
433.75,188153,433.75
-1850.75,3425321,1850.75
1533.75,2352700,1533.75
-559.5,315846,559.5
-894.5,800178,894.5
-1708.5,2919214,1708.5
1749.75,3063215,1749.75
1056.25,1117101,1056.25
290.5,85244,290.5
-859.5,738814,859.5
-792.0,628810,792.0
-1387.25,1925380,1387.25
809.25,654965,809.25
-39.75,1720,39.75
-2338.25,5467641,2338.25
74.75,5751,74.75
-674.75,468608,674.75
246.25,61718,246.25
-1682.75,2833117,1682.75
-1032.0,1101324,1032.0
803.0,646838,803.0
-203.75,41549,203.75
16.75,579,18.75
-526.75,277514,526.75
1671.25,2793847,1671.25
-1297.5,1685075,1297.5
1696.25,2880088,1696.25
-1119.5,1253953,1119.5
-80.75,6862,80.75
948.0,899128,948.0
1049.0,1100517,1049.0
-814.25,663916,814.25
-853.75,736685,853.75
2203.75,4856732,2203.75
-585.5,342903,585.5
1005.0,1010080,1005.0
282.0,79720,282.0
-1834.25,3364538,1834.25
101.5,11828,101.5
-1310.75,1718357,1310.75
-458.75,215656,458.75
-321.75,103630,321.75
1340.75,1801390,1340.75
1458.5,2127834,1458.5
317.0,101680,317.0
38.5,2592,39.0
3034.0,9211012,3034.0
2744.75,7537979,2744.75
-2527.0,6386514,2527.0
1786.75,3195117,1786.75
1404.25,1972332,1404.25
1783.75,3182183,1783.75
1235.75,1527154,1235.75
-203.25,41434,203.25
-1249.0,1560108,1249.0
-129.5,21934,129.5
2435.25,5930895,2435.25
-1502.75,2259271,1502.75
-703.25,494937,703.25
-859.25,738361,859.25
2777.75,7720976,2777.75
-310.75,97798,310.75
-769.0,591744,769.0
-593.0,354870,593.0
439.25,193009,439.25
811.5,659055,811.5
1222.25,1494115,1222.25
1001.5,1003026,1001.5
769.0,592304,769.0
1111.75,1239821,1111.75
765.75,586434,765.75
-1471.25,2167291,1471.25
-417.0,175466,417.0
973.5,1075874,973.5
1882.5,3544278,1882.5
2355.75,5555526,2355.75
-1846.0,3408084,1846.0
3292.0,10839522,3292.0
410.25,170052,410.25
2399.5,5757644,2399.5
795.5,633527,795.5
112.75,17716,112.75
559.5,313080,559.5
121.75,14998,121.75
1055.75,1117307,1055.75
-2318.0,5376903,2318.0
465.75,217659,465.75
1352.0,1828998,1352.0
-1408.75,1984577,1408.75
1063.0,1133796,1063.0
128.75,16790,128.75
-2092.75,4380459,2092.75
376.5,142240,376.5
-117.5,15674,117.5
657.5,433189,657.5
1401.5,1969903,1401.5
1235.25,1525955,1235.25
-1864.25,3475583,1864.25
587.5,345822,587.5
465.75,217640,465.75
630.75,398016,630.75
2255.5,5093343,2255.5
831.75,692312,831.75
65.25,5933,65.25
-535.0,286594,535.0
396.25,160076,396.25
1791.75,3219088,1791.75
1576.25,2484845,1576.25
-365.0,137724,365.0
29.5,871,29.5
-248.5,63616,248.5
1892.0,3580210,1892.0
915.5,838170,915.5
265.0,70236,265.0
-707.75,501071,707.75
789.75,623877,789.75
1228.75,1509887,1228.75
-807.5,652562,807.5
-3241.75,10509323,3241.75
4.25,1477,32.25
-121.5,15762,121.5
-1125.5,1268198,1125.5
-1142.5,1308244,1142.5
-2449.0,6000634,2449.0
-279.0,80248,279.0
1189.0,1414123,1189.0
2042.0,4174230,2042.0
1103.0,1216703,1103.0
173.25,30185,173.25
-478.5,236199,478.5
7.0,4674,68.0
-941.25,886157,941.25
2222.5,4946327,2222.5
-1804.25,3255448,1804.25
910.0,828788,910.0
-457.25,210506,457.25
173.25,30185,173.25
-272.5,74378,272.5
-49.5,3677,49.5
291.25,117689,291.25
-1342.75,1803082,1342.75
-1432.0,2050866,1432.0
-935.75,876574,935.75
-1430.25,2048619,1430.25
619.25,385480,619.25
1360.25,1850502,1360.25
901.0,814514,901.0
1007.75,1015614,1007.75
-423.0,179054,423.0
-55.0,3066,55.0
-1606.0,2581544,1606.0
69.5,5412,69.5
-569.5,324446,569.5
-1076.75,1160832,1076.75
522.5,276488,522.5
-307.0,95122,307.0
-106.25,12429,106.25
74.25,5633,74.25
1847.25,3412397,1847.25
711.0,505908,711.0
536.5,288588,536.5
784.0,629795,784.0
365.25,133587,365.25
-89.25,44176,190.25
-200.0,40104,200.0
839.5,719949,839.5
-777.0,604036,777.0
166.75,28759,166.75
3924.0,15398768,3924.0
393.5,154954,393.5
10.0,3240,56.0
3590.75,12895468,3590.75
381.75,151274,381.75
2006.0,4024055,2006.0
1132.75,1285871,1132.75
2075.25,4306863,2075.25
2813.75,7934743,2813.75
504.0,255070,504.0
-1342.75,1804066,1342.75
74.5,5678,74.5
509.5,259606,509.5
520.5,271306,520.5
357.25,127862,357.25
1085.75,1178949,1085.75
212.0,45008,212.0
1175.0,1381664,1175.0
468.0,219045,468.0
235.75,56013,235.75
300.75,90778,300.75
19.0,1264,30.0
-638.5,408788,638.5
801.25,652259,801.25
1536.25,2362250,1536.25
1126.75,1272154,1126.75
232.0,53868,232.0
-623.5,393224,623.5
4692.5,22030662,4692.5
446.75,203824,446.75
471.75,223293,471.75
965.5,932312,965.5
547.75,303406,547.75
1455.25,2117915,1455.25
2419.0,5856408,2419.0
508.25,258349,508.25
2768.0,7662004,2768.0
2584.75,6689483,2584.75
2369.5,5619520,2369.5
2245.0,5040558,2245.0
2336.0,5459632,2336.0
871.25,759113,871.25
909.75,835710,909.75
340.5,116232,340.5
80.5,6687,80.5
2030.0,4122190,2030.0
326.25,106659,326.25
953.5,909286,953.5
-1673.25,2800086,1673.25
428.5,184518,428.5
2668.25,7119596,2668.25
612.5,375176,612.5
327.0,106944,327.0
3507.25,12303297,3507.25
673.25,453769,673.25
635.75,404191,635.75
637.25,409169,637.25
326.25,106659,326.25
831.25,691175,831.25
528.75,280468,528.75
-861.25,747987,861.25
-701.25,491943,701.25
-1259.0,1585230,1259.0
-1073.0,1151696,1073.0
-1243.75,1547196,1243.75
-951.0,904830,951.0
-594.0,352846,594.0
-216.0,47554,216.0
-1385.25,1919703,1385.25
-1560.5,2435722,1560.5
-1674.0,2802425,1674.0
45.25,2282,45.25
1159.0,1350870,1159.0
-1086.25,1182268,1086.25
976.75,956589,976.75
2090.25,4369398,2090.25
1538.5,2367946,1538.5
73.5,15719,101.5
2506.0,6281406,2506.0
32.25,1056,32.25
2471.5,6108340,2471.5
-722.75,523943,722.75
-2317.0,5369228,2317.0
868.25,753862,868.25
-420.5,177786,420.5
-2133.75,4554475,2133.75
-246.5,60856,246.5
1785.0,3189198,1785.0
-201.25,41392,201.25
512.75,265697,512.75
1232.75,1520334,1232.75
252.25,64516,252.25
-1346.75,1813876,1346.75
2709.25,7340540,2709.25
921.25,849164,921.25
-357.25,128214,357.25
-896.75,804242,896.75
-246.25,60960,246.25
-573.25,332256,573.25
-341.0,120358,341.0
151.25,29609,151.25
2630.0,6919282,2630.0
-387.5,150174,387.5
-501.75,255635,501.75
-336.25,113282,336.25
390.0,193634,390.0
189.75,36145,189.75
65.5,5222,65.5
-287.75,83288,287.75
602.25,363115,602.25
-307.5,99704,307.5
373.0,139204,373.0
1322.25,1750590,1322.25
1786.0,3190246,1786.0
1308.75,1713343,1308.75
-886.0,785272,886.0
-757.25,574124,757.25
705.0,497138,705.0
1903.75,3624306,1903.75
-1125.0,1266052,1125.0
790.25,639965,790.25
1122.25,1259566,1122.25
2150.0,4625274,2150.0
188.5,52577,188.5
-172.25,32818,172.25
435.75,189885,435.75
1580.75,2499491,1580.75
-857.5,738238,857.5
420.25,176814,420.25
1454.75,2116601,1454.75
-2784.25,7759713,2784.25
-190.75,43156,190.75
-1956.25,3829277,1956.25
-1680.25,2823716,1680.25
1591.25,2532669,1591.25
1018.0,1038020,1018.0
-1287.0,1657212,1287.0
473.0,223863,473.0
-702.0,494568,702.0
151.5,23741,151.5
-1868.5,3499548,1868.5
-510.5,261318,510.5
1151.75,1326556,1151.75
451.0,203626,451.0
-723.0,523633,723.0
-666.25,444251,666.25
-1117.75,1257457,1117.75
-487.25,240867,487.25
39.75,3841,47.25
-215.0,50386,215.0
265.5,73708,265.5
-277.5,78692,277.5
1060.5,1125007,1060.5
-836.75,701360,836.75
365.0,133252,365.0
709.5,513453,709.5
487.25,237857,487.25
332.75,112593,332.75
362.75,131624,362.75
2390.75,5715723,2390.75
649.0,422394,649.0
2335.5,5454720,2335.5
-79.5,7438,79.5
-1278.0,1634932,1278.0
-139.25,21140,139.25
1627.25,2648979,1627.25
381.25,145669,381.25
1468.5,2157190,1468.5
1628.75,2653941,1628.75
843.5,711757,843.5
882.25,778399,882.25
-146.5,21585,146.5
1379.25,1910396,1379.25
-132.0,17720,132.0
1668.75,2787415,1668.75
1668.75,2787415,1668.75
1842.5,3398672,1842.5
184.5,34644,184.5
422.75,182536,422.75
309.25,95749,309.25
-1392.25,1941778,1392.25
-1444.5,2091214,1444.5
1771.75,3141735,1771.75
-2034.5,4141673,2034.5
603.0,363754,603.0
550.75,303544,550.75
1389.0,1929647,1389.0
147.0,22738,147.0
-465.75,220637,465.75
1279.25,1636758,1279.25
-451.75,204818,451.75
2336.0,5458062,2336.0
1968.75,3876231,1968.75
-110.25,14891,110.25
1376.5,1895216,1376.5
-195.0,39919,195.0
-94.75,8988,94.75
298.5,89262,298.5
887.5,788102,887.5
548.75,301601,548.75
313.0,98378,313.0
999.75,1000748,999.75
-324.75,106321,324.75
1361.25,1853016,1361.25
10.75,1066,29.25
883.25,781583,883.25
429.0,203394,429.0
-351.5,123818,351.5
622.75,387890,622.75
1830.75,3351731,1830.75
-1141.5,1303906,1141.5
1808.75,3271592,1808.75
-1242.5,1543841,1242.5
-743.25,552706,743.25
1200.5,1441428,1200.5
-872.25,760906,872.25
