O*NET-SOC Code,Title,Analyzing Data or Information Combined,Documenting/Recording Information Combined,E-Mail,"Estimating the Quantifiable Characteristics of Products, Events, or Information Combined",Getting Information Combined,Information Ordering Combined,Interpreting the Meaning of Information for Others Combined,Processing Information Combined,Programming Combined,Working with Computers Combined
43-4111.00,"Interviewers, Except Eligibility and Loan",3.1941999999999995,3.250114285714285,4.92,1.534857142857143,3.4771428571428573,2.0608,2.4245142857142854,3.2675714285714283,1.1408,3.2569428571428567
43-4121.00,"Library Assistants, Clerical",1.6571285714285715,2.0255,4.77,1.4608,2.822857142857143,2.0608,1.6318,2.5976857142857144,1.0357142857142856,2.757214285714286
43-4131.00,Loan Interviewers and Clerks,2.8814285714285712,2.0108571428571427,4.32,1.4956714285714283,3.732871428571429,2.422142857142857,2.5094857142857143,3.392857142857143,1.12,3.7832
43-4141.00,New Accounts Clerks,1.496,1.4177142857142857,4.87,1.178,2.2144000000000004,1.9085714285714288,1.4004571428571428,2.248557142857143,1.0664285714285715,2.1134000000000004
43-4151.00,Order Clerks,2.4859285714285715,2.704485714285714,4.78,1.738,3.3849142857142858,1.9642857142857144,1.8611285714285717,3.3166,1.0206285714285714,2.7259285714285717
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",2.6107142857142858,3.1105,5.0,1.5810285714285714,3.2638,2.0028571428571427,2.26,3.488485714285714,1.0803571428571428,3.1892
43-4171.00,Receptionists and Information Clerks,1.3842,1.8088428571428568,4.49,1.233142857142857,3.079771428571429,1.6875,1.6986571428571429,2.215242857142857,1.0271428571428571,2.8156
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,2.119885714285714,2.4229000000000003,3.13,1.9246857142857143,3.1535,2.1228571428571428,2.276714285714286,2.712857142857142,1.1106285714285715,3.150271428571429
43-5011.00,Cargo and Freight Agents,1.6318,2.5949,4.24,1.9331,2.6812571428571426,1.8057142857142856,1.7570285714285712,1.972171428571429,1.0206285714285714,1.794857142857143
43-5011.01,Freight Forwarders,3.0589428571428567,2.826742857142857,5.0,2.8585000000000003,3.674628571428572,2.1228571428571428,3.072,3.202857142857143,1.0664285714285715,3.289
43-5021.00,Couriers and Messengers,1.488057142857143,2.396757142857143,4.42,1.4412571428571428,2.6838285714285712,1.9085714285714288,1.2986285714285717,1.7056,1.0,1.1476
43-5031.00,Public Safety Telecommunicators,2.3172,3.735942857142857,4.71,2.174985714285714,3.3128285714285712,2.4732142857142856,2.9468,3.537728571428572,1.1257142857142857,3.4673714285714285
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",1.7552000000000003,2.1210000000000004,4.61,1.5903142857142858,2.7821714285714285,1.9085714285714288,1.718457142857143,1.8273142857142857,1.0206285714285714,2.212342857142857
43-5041.00,"Meter Readers, Utilities",1.6553142857142855,2.512542857142857,2.18,1.8053714285714284,2.2669,1.872228571428572,1.5124285714285717,2.224,1.1106285714285715,1.9915428571428573
43-5051.00,Postal Service Clerks,1.6873428571428573,2.0550428571428574,2.69,1.738914285714286,2.477228571428572,1.872228571428572,2.0466285714285712,2.4499285714285715,1.0549142857142857,2.178
43-5052.00,Postal Service Mail Carriers,1.0918857142857143,1.4843000000000002,1.22,1.2338714285714285,2.218742857142857,1.872228571428572,1.1530857142857145,1.443142857142857,1.0,1.1300285714285714
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",1.3657142857142857,1.4592,1.74,1.2800571428571428,1.7560000000000002,1.7934857142857146,1.3828,1.6566857142857143,1.0549142857142857,1.5119714285714283
43-5061.00,"Production, Planning, and Expediting Clerks",2.3290571428571427,2.0351285714285714,4.52,1.5625142857142855,2.7468000000000004,2.4893714285714283,1.9366,2.5904,1.1257142857142857,2.675
43-5071.00,"Shipping, Receiving, and Inventory Clerks",1.5207142857142857,2.4186,4.83,1.5492571428571429,2.277571428571428,1.9642857142857144,1.94,1.8953857142857145,1.0549142857142857,2.015714285714286
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.5860571428571437,3.1072,3.13,2.2956000000000003,2.581657142857143,1.9642857142857144,2.3489714285714287,2.8503285714285718,1.12,2.420228571428572
43-6011.00,Executive Secretaries and Executive Administrative Assistants,1.8138,2.3352142857142857,4.96,1.5198714285714283,3.165,2.0608,1.653657142857143,2.6900857142857144,1.157142857142857,2.7683285714285715
43-6012.00,Legal Secretaries and Administrative Assistants,2.6753285714285715,2.4814857142857143,5.0,1.4038285714285714,2.7056000000000004,1.9085714285714288,1.9044,3.0305142857142857,1.0206285714285714,2.3653000000000004
43-6013.00,Medical Secretaries and Administrative Assistants,2.0542,2.1026,4.83,1.406,2.796785714285714,1.872228571428572,1.875,2.9296,1.0206285714285714,2.532285714285714
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",1.6418428571428572,2.1100000000000003,4.76,1.2517857142857145,2.629657142857143,2.1677714285714287,1.4790285714285716,2.2495000000000003,1.0664285714285715,2.424428571428572
43-9021.00,Data Entry Keyers,2.4097857142857144,3.1531714285714285,4.3,1.6032,2.671428571428572,2.071428571428572,1.869214285714286,3.495,1.1071428571428572,3.0193
43-9022.00,Word Processors and Typists,1.7944857142857142,2.424357142857143,4.86,1.4224,2.533457142857143,1.9085714285714288,1.4278428571428572,2.566,1.0942857142857143,2.503
43-9031.00,Desktop Publishers,1.6284571428571428,2.4322285714285714,5.0,1.345257142857143,2.836257142857143,2.662857142857143,2.0974857142857144,2.166,1.6063428571428573,3.275328571428571
43-9041.00,Insurance Claims and Policy Processing Clerks,1.8011285714285714,2.5744714285714285,5.0,1.3132,2.76,2.02,1.9418,2.8349,1.077942857142857,2.519457142857143
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",1.2760142857142858,1.349457142857143,4.72,1.5266142857142857,1.7555714285714283,1.872228571428572,1.2462285714285717,1.863657142857143,1.0357142857142856,1.8374857142857144
43-9061.00,"Office Clerks, General",1.6678571428571431,1.9071428571428573,4.76,1.3266,2.4862857142857147,1.9085714285714288,1.3131428571428572,2.265,1.0135714285714286,2.3325
43-9071.00,"Office Machine Operators, Except Computer",1.4266,1.5441714285714283,4.53,1.6814857142857145,2.1579428571428574,1.9257142857142855,1.4249428571428573,2.164628571428572,1.0942857142857143,2.3326857142857147
43-9081.00,Proofreaders and Copy Markers,1.9977285714285715,1.8458857142857144,4.7,1.1099428571428571,2.944,1.8571428571428568,1.4986142857142857,2.673014285714286,1.0089285714285714,2.1558571428571423
43-9111.00,Statistical Assistants,3.5921,2.572,4.99,1.8265,3.3781857142857143,2.4732142857142856,2.8656,3.773028571428572,2.0,3.3544
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",1.9763285714285712,2.072685714285714,3.66,2.1740142857142857,2.7343428571428565,2.105,1.7761714285714283,2.386,1.0535714285714286,1.7367142857142857
45-2011.00,Agricultural Inspectors,2.005942857142857,3.076,3.56,1.8305714285714283,3.2697142857142856,1.9085714285714288,2.286314285714286,2.5466000000000006,1.0357142857142856,2.418957142857143
45-2021.00,Animal Breeders,1.2064,1.9493714285714283,2.95,1.4619428571428572,2.0878,1.8571428571428568,1.2051999999999998,1.8185285714285715,1.0357142857142856,1.4671714285714286
45-2041.00,"Graders and Sorters, Agricultural Products",1.4347,1.615257142857143,1.76,1.6641714285714286,2.4536,1.335714285714286,1.5610000000000002,2.0302,1.0,1.1584857142857143
45-2091.00,Agricultural Equipment Operators,1.208,1.5826857142857145,2.22,1.4988285714285714,1.8262857142857143,1.8571428571428568,1.540285714285714,2.5721428571428566,1.0,1.2976857142857143
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",2.115542857142857,1.8310857142857144,1.97,1.9334142857142855,2.271442857142857,1.625,1.7280571428571427,2.0024571428571427,1.0664285714285715,1.552914285714286
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",1.943,2.040914285714286,2.38,2.0754857142857146,2.174642857142857,1.872228571428572,1.4440857142857144,2.176571428571428,1.0,1.4457142857142855
45-3031.00,Fishing and Hunting Workers,1.744,2.243,3.48,1.918,2.5122857142857145,1.7385714285714284,1.4462857142857142,2.2107142857142854,1.0042857142857142,1.4935
45-4011.00,Forest and Conservation Workers,1.849942857142857,2.052957142857143,4.89,1.9534857142857145,2.523185714285714,1.8571428571428568,1.5255999999999998,2.249714285714286,1.0206285714285714,1.7502
45-4021.00,Fallers,1.1531428571428572,1.0990714285714285,1.33,1.7018285714285712,1.7250285714285716,1.836785714285714,1.1714285714285717,1.1581,1.0,1.0036142857142858
45-4022.00,Logging Equipment Operators,1.5245714285714285,1.5934,1.94,2.6739571428571427,2.8088,1.8571428571428568,1.5552857142857142,1.5285714285714287,1.0,1.4957714285714283
45-4023.00,Log Graders and Scalers,2.002742857142857,2.551428571428572,2.98,2.697142857142857,2.405,1.8571428571428568,1.6274285714285712,2.4976000000000003,1.0357142857142856,2.1556
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,2.0671428571428567,2.029714285714286,4.55,2.112457142857143,2.5868285714285717,2.216428571428572,1.9630857142857143,2.4772857142857143,1.0089285714285714,1.734885714285714
47-1011.03,Solar Energy Installation Managers,1.536514285714286,1.6608,4.81,1.997942857142857,2.903,2.19,1.8086285714285717,2.1885714285714286,1.0357142857142856,1.7874
47-2011.00,Boilermakers,1.96,1.729857142857143,4.25,1.816657142857143,2.1256000000000004,1.8571428571428568,1.3392857142857142,1.984114285714286,1.0020571428571428,1.7770714285714284
47-2021.00,Brickmasons and Blockmasons,1.8916571428571425,1.5823428571428573,2.53,2.1961857142857144,2.465542857142857,2.0028571428571427,1.9133714285714287,2.273628571428572,1.0,1.1485
47-2022.00,Stonemasons,1.363885714285714,1.672742857142857,3.4,2.437857142857143,2.449128571428571,2.0608,2.0518857142857145,2.586742857142857,1.0,1.186485714285714
47-2031.00,Carpenters,2.1328571428571426,1.961,2.73,1.9512,2.537714285714286,2.1607142857142856,1.7577142857142858,2.3525714285714288,1.0357142857142856,1.5099571428571428
47-2041.00,Carpet Installers,1.4359142857142857,1.1673142857142855,1.19,2.0067142857142857,2.3950571428571426,1.8571428571428568,1.3292571428571427,1.798,1.0,1.029
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",1.975,1.2642285714285717,1.04,1.7967,2.0641857142857143,1.8571428571428568,1.7617142857142858,2.508457142857143,1.0,1.1469571428571428
47-2043.00,Floor Sanders and Finishers,1.5425714285714285,1.6825,1.76,2.0362857142857145,2.221314285714286,1.7734857142857143,2.1984142857142857,1.9876142857142856,1.0,1.2683714285714287
47-2044.00,Tile and Stone Setters,1.5934,1.4047,2.06,2.275428571428572,2.6490142857142853,1.9642857142857144,1.550857142857143,1.7667000000000002,1.0,1.0251428571428571
47-2051.00,Cement Masons and Concrete Finishers,1.7939714285714286,1.8101714285714283,2.22,2.2541714285714285,2.4904,1.9257142857142855,1.4738571428571428,2.357671428571429,1.0020571428571428,1.2077714285714285
47-2053.00,Terrazzo Workers and Finishers,1.539,1.202171428571429,1.42,1.8160000000000005,2.321971428571429,1.7485714285714289,1.452942857142857,1.7618285714285713,1.0,1.0901857142857143
47-2061.00,Construction Laborers,2.485257142857143,1.9702857142857144,1.45,2.149685714285714,2.4920285714285715,1.9085714285714288,1.843328571428572,1.992314285714286,1.0,1.4392857142857145
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",1.6470285714285715,1.4864000000000002,2.36,1.9673714285714283,2.0830857142857147,1.8571428571428568,1.4608,1.5577714285714286,1.0,1.346342857142857
47-2072.00,Pile Driver Operators,1.8332571428571427,2.1196,2.16,2.0881,2.636571428571429,1.7857142857142856,1.5478,2.5282,1.0,1.2743285714285713
47-2073.00,Operating Engineers and Other Construction Equipment Operators,2.384128571428572,1.8334857142857144,1.34,2.7622714285714283,2.9085,1.8571428571428568,2.150314285714286,2.5169999999999995,1.0042857142857142,1.5447857142857142
47-2081.00,Drywall and Ceiling Tile Installers,1.3250714285714285,1.1970714285714286,1.87,1.5397857142857143,1.9459428571428568,1.872228571428572,1.2965714285714287,1.5311285714285714,1.0,1.035942857142857
47-2082.00,Tapers,1.1106714285714283,1.030857142857143,1.35,1.3448285714285717,1.8276714285714288,1.655,1.282,1.2808,1.0,1.0006
47-2111.00,Electricians,2.1213999999999995,2.0438,3.95,2.0446857142857144,2.581714285714286,2.524285714285714,1.9675428571428573,2.157514285714286,1.0,1.4021714285714286
47-2121.00,Glaziers,1.7912,1.7263000000000002,2.32,1.8033,2.3963428571428573,1.9085714285714288,1.6001142857142856,2.2441,1.0,1.2351857142857143
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",1.4292714285714283,1.3496,1.51,1.6308571428571428,2.144671428571429,1.7734857142857143,1.4941,1.3733428571428572,1.0,1.0687714285714285
47-2132.00,"Insulation Workers, Mechanical",1.4494857142857145,1.358542857142857,2.78,1.7234285714285713,1.9730285714285716,1.872228571428572,1.5344285714285717,1.756057142857143,1.0,1.1663571428571429
47-2141.00,"Painters, Construction and Maintenance",1.8848000000000005,1.9611428571428569,3.23,2.139,2.7219999999999995,1.8057142857142856,1.720457142857143,2.0213714285714284,1.0,1.1116
47-2142.00,Paperhangers,1.1697142857142857,1.1977571428571427,1.18,1.5432,1.572,1.872228571428572,1.247,1.4192285714285713,1.0,1.1365
47-2151.00,Pipelayers,1.6462857142857144,1.2941,2.27,1.6859285714285712,2.3897142857142857,1.8571428571428568,1.7011,1.5301857142857145,1.0,1.319
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.6214285714285717,1.6671142857142858,3.42,1.6084714285714283,2.5226,2.023657142857143,1.480857142857143,2.1455714285714285,1.0442857142857145,1.412
47-2152.04,Solar Thermal Installers and Technicians,2.073085714285714,2.0626,3.62,2.056,2.3324857142857143,2.044642857142857,2.3794285714285714,2.6216857142857144,1.0664285714285715,1.6308
47-2161.00,Plasterers and Stucco Masons,1.8342857142857143,1.5877142857142856,1.62,1.9208857142857143,2.726457142857143,1.822857142857143,1.673257142857143,1.8441714285714288,1.0,1.3742714285714286
47-2171.00,Reinforcing Iron and Rebar Workers,1.3712571428571427,1.3206571428571428,2.13,1.922628571428572,2.249714285714286,1.7857142857142856,1.6776428571428572,1.6326999999999998,1.0,1.1647714285714286
47-2181.00,Roofers,1.5381142857142858,1.6321428571428571,1.81,2.1514,2.577142857142857,1.8571428571428568,1.9939428571428568,1.9512,1.0,1.2883428571428572
47-2211.00,Sheet Metal Workers,1.784857142857143,2.258971428571429,2.06,2.0065714285714287,2.4112857142857145,2.0028571428571427,1.4576,2.2132,1.0206285714285714,1.437142857142857
47-2221.00,Structural Iron and Steel Workers,1.3913142857142855,1.1753714285714283,2.31,1.7896,2.3726285714285718,2.105,1.5006428571428572,1.6131285714285712,1.0,1.0323142857142855
47-2231.00,Solar Photovoltaic Installers,2.026685714285714,1.9255714285714285,3.72,1.8941714285714288,2.4600571428571425,2.275,2.052914285714285,2.1131714285714285,1.0442857142857145,1.6654285714285717
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.706714285714286,1.2792714285714286,1.11,2.015214285714286,2.4856285714285717,1.7208,1.5868857142857142,1.9579,1.0,1.0479142857142858
47-3012.00,Helpers--Carpenters,1.605,1.2651428571428571,2.05,1.7000000000000002,2.333,1.7857142857142856,1.5174,1.6669,1.0,1.1400571428571429
47-3013.00,Helpers--Electricians,2.83,2.4168571428571424,2.29,2.5399,2.700571428571429,1.9449142857142856,2.060714285714286,3.189314285714286,1.0089285714285714,1.693514285714286
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",1.3790285714285715,1.1168285714285715,1.08,1.3424714285714283,1.7643142857142855,1.5720571428571428,1.1522285714285714,1.3974285714285712,1.0,1.0004
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",1.2819142857142858,1.3816000000000002,1.24,2.055157142857143,2.532285714285714,1.8571428571428568,1.5947142857142858,1.909257142857143,1.0,1.2473714285714286
47-3016.00,Helpers--Roofers,2.194642857142857,1.890285714285714,1.79,1.8086285714285717,2.216628571428571,1.6428571428571428,2.2656,1.9023142857142856,1.0206285714285714,1.7182
47-4011.00,Construction and Building Inspectors,2.68,2.6793142857142858,4.96,1.6388571428571428,3.044342857142857,1.9842857142857144,2.5100571428571428,2.632,1.0549142857142857,2.476571428571429
47-4011.01,Energy Auditors,2.956514285714286,2.5570857142857144,4.83,2.5076285714285715,3.1149142857142853,2.2308,2.4161,3.0656714285714286,1.0535714285714286,2.623342857142857
47-4021.00,Elevator and Escalator Installers and Repairers,1.9537,2.1107142857142858,4.71,1.5682285714285713,2.5369,2.02,1.4127285714285711,2.5812,1.0206285714285714,1.9293142857142855
47-4031.00,Fence Erectors,1.3068,1.4588,1.45,1.6408,1.7982571428571428,1.872228571428572,1.6026571428571428,1.9257142857142855,1.0,1.212457142857143
47-4041.00,Hazardous Materials Removal Workers,2.1104000000000003,2.294442857142857,2.79,2.0861142857142854,2.4202142857142857,2.105,1.6852428571428573,2.412185714285714,1.0089285714285714,1.5942857142857143
47-4051.00,Highway Maintenance Workers,1.9404571428571429,2.056,2.72,1.6810142857142858,2.444500000000001,1.872228571428572,1.966985714285714,2.0506,1.0020571428571428,1.8298428571428569
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,1.88,1.8679,2.15,2.3224857142857145,2.6015999999999995,1.872228571428572,1.9105142857142856,2.1839285714285714,1.0,1.2530285714285714
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,1.3997714285714284,2.072542857142857,2.83,1.5709,2.67,1.7734857142857143,1.7419285714285715,1.5359714285714283,1.0,1.0320285714285715
47-4091.00,Segmental Pavers,1.734714285714286,1.2878571428571428,2.56,2.1179428571428573,2.2430857142857143,2.0028571428571427,1.7147428571428571,1.9874285714285715,1.0,1.0354857142857143
47-4099.03,Weatherization Installers and Technicians,2.118785714285714,2.283357142857142,3.65,2.2060000000000004,2.6585714285714284,2.0028571428571427,2.0242857142857145,2.4802142857142857,1.077942857142857,1.9143
47-5011.00,"Derrick Operators, Oil and Gas",1.3906857142857143,1.8687571428571423,1.17,1.6662285714285714,1.937657142857143,1.9524142857142857,1.5098571428571428,1.636,1.0,1.4604857142857144
47-5012.00,"Rotary Drill Operators, Oil and Gas",1.9408,2.3624,1.56,2.2384,2.8585000000000003,2.4089285714285715,2.1187,2.542057142857143,1.0,1.0978285714285714
47-5013.00,"Service Unit Operators, Oil and Gas",1.7633714285714286,1.9879428571428568,2.71,2.6165,2.8483,1.8571428571428568,2.337285714285714,2.6687,1.0942857142857143,1.2614285714285716
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",1.8648,1.8824285714285716,1.62,2.2491142857142856,2.4036,1.7734857142857143,1.6894285714285715,2.258285714285714,1.0,1.1932
47-5023.00,"Earth Drillers, Except Oil and Gas",1.8184285714285715,1.6785714285714288,1.71,2.1232,2.4173714285714287,2.0028571428571427,1.848,1.9007714285714288,1.0,1.1670285714285713
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",2.3872,2.9411,2.86,2.702042857142857,3.240614285714285,2.645714285714285,1.7971428571428572,2.7992857142857144,1.0,1.5416285714285711
47-5041.00,Continuous Mining Machine Operators,1.9136285714285717,1.3713714285714285,1.35,1.7293857142857143,2.270157142857143,1.8571428571428568,1.4796,1.7386285714285714,1.0,1.1590714285714283
47-5043.00,"Roof Bolters, Mining",1.5398714285714286,1.7482857142857142,1.03,1.8621714285714288,2.4722285714285714,2.216428571428572,2.0614857142857144,2.2978571428571426,1.0,1.0552
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",1.260042857142857,1.3931428571428572,1.27,1.5519571428571428,2.290928571428571,1.8571428571428568,1.336142857142857,1.5393142857142856,1.0,1.0870714285714285
47-5051.00,"Rock Splitters, Quarry",1.4944428571428572,1.2507142857142857,1.31,1.5937857142857144,1.9,1.7734857142857143,1.2704,1.5447142857142857,1.0,1.0740571428571428
47-5071.00,"Roustabouts, Oil and Gas",1.598085714285714,2.1655,2.67,1.9542857142857144,2.415442857142857,1.872228571428572,1.492,2.1740142857142857,1.0,1.2508142857142857
47-5081.00,Helpers--Extraction Workers,2.7150428571428566,2.5792857142857137,1.94,2.8925714285714283,2.4705857142857144,1.9257142857142855,2.7904857142857145,2.754785714285714,1.0,1.3509
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",2.056914285714286,2.6711714285714283,4.41,2.176685714285714,2.7618,2.571428571428571,1.9968285714285716,2.4875714285714285,1.1408,2.5107142857142857
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",1.8285714285714283,1.666285714285714,4.52,1.4173285714285715,2.650385714285714,2.0608,1.3694571428571427,1.6111,1.2000000000000002,2.710500000000001
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",2.249328571428572,2.639357142857143,4.23,2.0457142857142854,2.652857142857143,2.1492,2.3653000000000004,3.1465428571428573,1.1785714285714286,2.9479
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",1.9620571428571427,2.1125714285714285,4.77,1.5406857142857142,2.695257142857143,2.25,1.8498142857142856,2.2117571428571425,1.231428571428571,2.877257142857143
49-2091.00,Avionics Technicians,2.575042857142857,3.321714285714286,3.92,1.811357142857143,2.847285714285714,2.524285714285714,2.1758285714285712,2.687057142857143,1.077942857142857,2.8135000000000003
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",1.9835714285714283,2.506428571428572,2.74,2.4047857142857145,2.891428571428571,2.2071428571428573,2.1037428571428576,2.547485714285714,1.0942857142857143,1.7268571428571429
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",2.446214285714285,2.096857142857143,3.2,2.337142857142857,2.524285714285714,2.0028571428571427,1.624642857142857,2.627142857142857,1.0664285714285715,2.4756857142857145
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2.376957142857143,2.8497142857142856,4.3,2.115485714285714,2.5380714285714285,2.645714285714285,1.8932,2.3248857142857142,1.3392000000000002,2.8644
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2.552457142857143,2.754514285714286,4.43,1.8974571428571427,2.7039285714285715,2.1142857142857143,1.8479428571428569,2.722214285714286,1.1408,2.460814285714286
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",2.2886714285714285,1.819,2.95,1.8177,2.7785714285714285,2.044642857142857,2.049357142857143,2.606242857142857,1.1408,2.6872000000000003
49-2097.00,Audiovisual Equipment Installers and Repairers,2.227942857142857,1.874942857142857,4.58,1.8714285714285717,2.755,2.044642857142857,1.6978857142857144,2.5455,1.1107142857142858,2.7636142857142856
49-2098.00,Security and Fire Alarm Systems Installers,1.8575000000000004,2.2728,4.13,1.7837142857142858,2.2222,2.02,1.663257142857143,2.225171428571429,1.0942857142857143,2.4749
49-3011.00,Aircraft Mechanics and Service Technicians,2.5756,3.369871428571429,3.71,2.2518571428571432,2.982928571428572,2.765714285714286,2.198757142857142,2.8731428571428577,1.0664285714285715,2.066628571428572
49-3021.00,Automotive Body and Related Repairers,1.620857142857143,1.6351571428571428,1.05,1.9874285714285715,2.4075999999999995,2.0028571428571427,1.5645714285714285,2.4308714285714283,1.0803571428571428,1.705857142857143
49-3022.00,Automotive Glass Installers and Repairers,1.1830571428571428,1.3538285714285714,2.46,1.4340571428571427,1.9858857142857145,1.822857142857143,1.3331142857142857,1.5425,1.0020571428571428,1.1965
49-3023.00,Automotive Service Technicians and Mechanics,2.2116571428571428,1.7926285714285717,3.06,1.7524,2.9697142857142858,2.19,1.9980571428571428,1.9673714285714283,1.0664285714285715,2.294714285714286
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,2.433685714285714,2.275828571428571,3.05,1.961,2.942028571428572,2.1492,1.6924285714285716,2.418771428571429,1.1408,1.9842857142857144
49-3041.00,Farm Equipment Mechanics and Service Technicians,1.8290285714285717,2.692857142857143,3.05,1.5974285714285714,2.4937428571428573,2.2071428571428573,2.186871428571429,1.8691428571428568,1.0549142857142857,2.3488
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",2.3056,2.477228571428572,3.9,1.9035714285714285,2.363314285714286,2.3192,2.0631142857142857,2.3602857142857143,1.0549142857142857,2.178171428571429
49-3043.00,Rail Car Repairers,1.8416571428571429,1.8963714285714288,2.31,1.7029999999999998,2.5747142857142853,1.9085714285714288,1.3574285714285714,1.738,1.0,1.2497142857142858
49-3051.00,Motorboat Mechanics and Service Technicians,2.1843142857142857,1.7925142857142855,2.59,1.8560571428571428,2.463057142857143,2.086428571428572,1.5717142857142856,2.123942857142857,1.0549142857142857,1.7936285714285711
49-3052.00,Motorcycle Mechanics,2.608771428571429,2.149914285714286,3.69,2.101257142857143,2.9234285714285715,1.9085714285714288,2.0780000000000003,2.5270857142857146,1.0089285714285714,2.7846714285714285
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,1.642485714285714,2.141,2.36,2.0664,2.3500428571428573,2.0028571428571427,1.5908571428571427,2.0351857142857144,1.0206285714285714,2.134328571428572
49-3091.00,Bicycle Repairers,1.5016000000000005,1.9764857142857144,4.13,1.4914285714285715,2.6209857142857143,2.1677714285714287,1.5002857142857144,1.5965714285714283,1.0020571428571428,1.5994000000000002
49-3092.00,Recreational Vehicle Service Technicians,1.778771428571429,2.011,2.51,1.991342857142857,3.046,2.1357142857142857,2.008,2.017,1.0357142857142856,1.7013999999999998
49-3093.00,Tire Repairers and Changers,2.1631857142857145,1.5027142857142857,2.67,2.2312857142857143,2.659771428571428,1.822857142857143,1.5921714285714286,2.052514285714285,1.0,1.5181
49-9011.00,Mechanical Door Repairers,1.5807857142857142,1.5699142857142858,2.98,1.6969999999999998,2.355714285714286,1.872228571428572,1.419142857142857,1.8426285714285715,1.0,1.2624
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",2.291371428571429,2.738128571428572,4.01,2.2685714285714287,2.871657142857143,2.1492,1.8756,2.723071428571429,1.0664285714285715,2.3716
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",1.851785714285714,1.904,3.89,1.8168285714285712,2.346285714285714,2.125,1.7709285714285712,2.202314285714286,1.0664285714285715,1.565142857142857
49-9031.00,Home Appliance Repairers,1.9847,1.8484571428571428,3.57,1.7039428571428572,2.592014285714286,1.9642857142857144,1.5104,2.0910714285714285,1.0549142857142857,1.6369000000000002
49-9041.00,Industrial Machinery Mechanics,2.0197000000000003,2.222728571428571,2.9,1.8928000000000005,2.3280142857142856,2.3857142857142857,1.9663714285714289,2.0663714285714283,1.1607142857142858,2.0336857142857143
49-9043.00,"Maintenance Workers, Machinery",1.813428571428572,2.253142857142857,3.76,1.5142857142857142,2.210457142857143,1.8571428571428568,1.9781714285714287,1.5676,1.0803571428571428,1.9048
49-9044.00,Millwrights,2.3399714285714284,3.048228571428571,3.95,1.7657142857142858,2.9398285714285715,2.524285714285714,2.2064,2.6653,1.0803571428571428,1.663771428571429
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",1.5657142857142856,1.5402285714285715,1.14,1.5965714285714283,2.0412,1.8406285714285715,1.4717714285714285,1.9108,1.0,1.1095428571428572
49-9051.00,Electrical Power-Line Installers and Repairers,1.2916571428571428,1.2701428571428572,3.93,1.925585714285714,2.692428571428571,2.4522285714285714,1.7014857142857145,1.8246142857142853,1.0089285714285714,1.1755
49-9052.00,Telecommunications Line Installers and Repairers,2.084928571428572,2.0885,3.29,1.8289285714285712,2.355142857142857,1.872228571428572,1.7497142857142856,2.1284857142857145,1.0549142857142857,2.1890285714285715
